Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 12/12  11:00:00,1.54149519181,15.3457642716,0.0,14.2005443938,0.0,0.395333452222,0.395333452222,0.395333452222,0.212223271524,0.0483598189856,0.416780676038,0.445397973041
 12/12  12:00:00,1.52172049461,13.8104086302,0.0,12.8062579913,0.0,0.356467831092,0.356467831092,0.356467831092,0.212223271524,0.0483598189856,0.435735142253,0.445534430753
 12/12  13:00:00,1.48508115256,13.0182705794,0.0,12.1245285448,0.0,0.337431783941,0.337431783941,0.337431783941,0.212223271524,0.0483598189856,0.425637021538,0.438029256575
 12/12  14:00:00,1.4430773994,12.3268065875,0.0,11.4978922873,0.0,0.31995204719,0.31995204719,0.31995204719,0.212223271524,0.0483598189856,0.385966199058,0.453176062644
 12/12  15:00:00,1.45191632816,11.7436515992,0.0,10.9779664108,0.0,0.305454150862,0.305454150862,0.305454150862,0.234562596039,0.0534503375,0.356355588907,0.478693654849
 12/12  16:00:00,1.59768242702,11.6580037277,0.0,10.8822489517,0.0,0.302756591896,0.302756591896,0.302756591896,0.323919638512,0.0738123504713,0.368490937387,0.505302908753
 12/12  17:00:00,2.06001986155,11.5393126451,0.0,10.6788867311,0.0,0.297089446538,0.297089446538,0.297089446538,0.580821561563,0.132353206486,0.428670866964,0.59768478
 12/12  18:00:00,2.84492605683,12.1976751771,0.0,11.162088647,0.0,0.3105567644,0.3105567644,0.3105567644,1.0164376986,0.231618118986,0.536821987543,0.726091487301
 12/12  19:00:00,3.25359746722,11.3759348479,0.0,10.1831874647,0.0,0.283361161309,0.283361161309,0.283361161309,1.34035694,0.305430469457,0.482732692333,0.788316204123
 12/12  20:00:00,3.0476423433,11.605423605,0.0,10.387021751,0.0,0.289052022722,0.289052022722,0.289052022722,1.25100029714,0.285068456486,0.385424228339,0.813697338616
 12/12  21:00:00,2.89829308784,11.7461170394,0.0,10.6169792278,0.0,0.29545632026,0.29545632026,0.29545632026,1.13930379611,0.259615925,0.338845876819,0.841671169644
 12/12  22:00:00,2.64499821297,11.8696299672,0.0,10.8529061367,0.0,0.302022266852,0.302022266852,0.302022266852,0.960589450587,0.218891837971,0.318073398495,0.822021259068
 12/12  23:00:00,2.17951776474,12.0012067689,0.0,11.1708597106,0.0,0.310864312186,0.310864312186,0.310864312186,0.714857255563,0.162896256486,0.256145886137,0.71135405437
 12/12  24:00:00,1.7516392792,12.1095028084,0.0,11.4788712228,0.0,0.319421082404,0.319421082404,0.319421082404,0.502633986536,0.1145364375,0.173494335907,0.618153436849
 12/13  01:00:00,1.293980959,12.2318407079,0.0,11.8123476041,0.0,0.328663442951,0.328663442951,0.328663442951,0.256901791512,0.0585408254713,0.115167850971,0.511307048096
 12/13  02:00:00,1.11530461652,12.2128411697,0.0,11.8888019458,0.0,0.33074609498,0.33074609498,0.33074609498,0.156375021012,0.0356335685143,0.0983708244822,0.470779107534
 12/13  03:00:00,1.02633653991,12.188454117,0.0,11.8901344587,0.0,0.330731497655,0.330731497655,0.330731497655,0.100526810211,0.0229072875,0.0834501454999,0.465320799041
 12/13  04:00:00,1.00912616367,12.1268012132,0.0,11.8213196455,0.0,0.328768601437,0.328768601437,0.328768601437,0.100526810211,0.0229072875,0.0747526356716,0.458770828849
 12/13  05:00:00,1.00598551753,12.2780921635,0.0,11.8988643283,0.0,0.330864963575,0.330864963575,0.330864963575,0.100526810211,0.0229072875,0.0868457568597,0.441440699384
 12/13  06:00:00,1.08688767176,12.6461292674,0.0,11.9375432219,0.0,0.331910411958,0.331910411958,0.331910411958,0.111696460064,0.0254525406486,0.101815917579,0.492612341507
 12/13  07:00:00,1.36799407008,12.9163529487,0.0,11.5941159692,0.0,0.322338173676,0.322338173676,0.322338173676,0.234562596039,0.0534503375,0.165077844744,0.569165118123
 12/13  08:00:00,1.85756741169,13.9306450169,0.0,12.4365154249,0.0,0.345747916752,0.345747916752,0.345747916752,0.480294791063,0.109445918986,0.25639820385,0.604780581041
 12/13  09:00:00,1.76155128487,13.0489615921,0.0,11.6043136371,0.0,0.322611532365,0.322611532365,0.322611532365,0.469125063036,0.106900675,0.32820696637,0.511307048096
 12/13  10:00:00,1.49381905454,12.8118122732,0.0,11.5048363368,0.0,0.319831482195,0.319831482195,0.319831482195,0.256901791512,0.0585408254713,0.39998131075,0.435163644616
 12/13  11:00:00,1.46798168753,12.7273621008,0.0,11.5777089597,0.0,0.321819947943,0.321819947943,0.321819947943,0.212223271524,0.0483598189856,0.416780676038,0.445397973041
 12/13  12:00:00,1.46073784933,11.6390052601,0.0,10.6310530847,0.0,0.295485185818,0.295485185818,0.295485185818,0.212223271524,0.0483598189856,0.435735142253,0.445534430753
 12/13  13:00:00,1.4308061478,11.0860805099,0.0,10.1889578923,0.0,0.283156779178,0.283156779178,0.283156779178,0.212223271524,0.0483598189856,0.425637021538,0.438029256575
 12/13  14:00:00,1.38853645639,10.3838950982,0.0,9.55178633511,0.0,0.265411104183,0.265411104183,0.265411104183,0.212223271524,0.0483598189856,0.385966199058,0.453176062644
 12/13  15:00:00,1.39118542758,9.57736440641,0.0,8.8085864163,0.0,0.244723250289,0.244723250289,0.244723250289,0.234562596039,0.0534503375,0.356355588907,0.478693654849
 12/13  16:00:00,1.5230913992,8.99232430163,0.0,8.21352889765,0.0,0.22816556408,0.22816556408,0.22816556408,0.323919638512,0.0738123504713,0.368490937387,0.505302908753
 12/13  17:00:00,1.99623388431,9.2629114654,0.0,8.39921743139,0.0,0.233303469299,0.233303469299,0.233303469299,0.580821561563,0.132353206486,0.428670866964,0.59768478
 12/13  18:00:00,2.78139824457,9.93254411516,0.0,8.8933489896,0.0,0.247028952136,0.247028952136,0.247028952136,1.0164376986,0.231618118986,0.536821987543,0.726091487301
 12/13  19:00:00,3.20064909359,9.49033312118,0.0,8.29381506191,0.0,0.230412787674,0.230412787674,0.230412787674,1.34035694,0.305430469457,0.482732692333,0.788316204123
