Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 08/10  08:00:00,0.950914649365,1.21415730853,0.0,0.0,0.0,0.0,0.0,0.196200912462,0.0428922466692,0.334173390357,0.356948099877
 08/10  09:00:00,0.849593428723,1.08526755318,0.0,0.0,0.0,0.0,0.0,0.0981004559815,0.021446120959,0.405555154289,0.303791697493
 08/10  10:00:00,0.850719617188,0.934646025381,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.423445980927,0.310936375233
 08/10  11:00:00,0.867501449224,0.798111221659,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.440132550593,0.311031637603
 08/10  12:00:00,0.850905716559,0.69262739979,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.428776248271,0.30579220726
 08/10  13:00:00,0.825212465844,0.633114370831,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.392508874502,0.316366330315
 08/10  14:00:00,0.813810391102,0.578404146306,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.363292736595,0.334180393479
 08/10  15:00:00,0.840723980751,0.58784694366,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.371630164121,0.352756555603
 08/10  16:00:00,0.96119387524,0.661243865674,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.421630105235,0.41724918
 08/10  17:00:00,1.17244406361,0.812011789206,0.0,0.0,0.0,0.0,0.0,0.107910501605,0.0235907332925,0.513351758673,0.506891070041
 08/10  18:00:00,1.29283788019,0.94948103094,0.0,0.0,0.0,0.0,0.0,0.181485811428,0.0396753210423,0.470646037016,0.550330710699
 08/10  19:00:00,1.40988022012,0.97984835889,0.0,0.0,0.0,0.0,0.0,0.353161661669,0.077206025,0.39076302196,0.568049511493
 08/10  20:00:00,1.6948894422,0.913408004087,0.0,0.0,0.0,0.0,0.0,0.603317729756,0.131893641879,0.351399773249,0.587578297315
 08/10  21:00:00,1.87257062247,0.828707143847,0.0,0.0,0.0,0.0,0.0,0.774993579996,0.169424345836,0.333592180578,0.573860516055
 08/10  22:00:00,1.49623363284,0.684856752313,0.0,0.0,0.0,0.0,0.0,0.578792670031,0.126532122923,0.273606105789,0.496602734096
 08/10  23:00:00,1.13347363786,0.528226172919,0.0,0.0,0.0,0.0,0.0,0.402211889784,0.0879290866673,0.191094125924,0.431538535479
 08/10  24:00:00,0.761871789825,0.360051887429,0.0,0.0,0.0,0.0,0.0,0.206010979818,0.0450368637538,0.133175846376,0.356948099877
 08/11  01:00:00,0.614728591107,0.286709128135,0.0,0.0,0.0,0.0,0.0,0.122625515956,0.0268076422904,0.115940256832,0.328655176027
 08/11  02:00:00,0.548880937765,0.27046489647,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.101721666527,0.324844681233
 08/11  03:00:00,0.535034582727,0.279121000481,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0924479052419,0.320272087479
 08/11  04:00:00,0.533603155268,0.343000126342,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.103114798755,0.308173766507
 08/11  05:00:00,0.589141689277,0.61888525985,0.0,0.0,0.0,0.0,0.0,0.0882904103584,0.0193015086256,0.116952615088,0.343897155205
 08/11  06:00:00,0.767781552206,1.12497050745,0.0,0.0,0.0,0.0,0.0,0.142245650669,0.0310968764596,0.176399680379,0.397339344699
 08/11  07:00:00,1.04831012311,1.2655293107,0.0,0.0,0.0,0.0,0.0,0.250156174256,0.0546876168788,0.263063508738,0.422202823233
 08/11  08:00:00,0.950914649365,1.22089672698,0.0,0.0,0.0,0.0,0.0,0.196200912462,0.0428922466692,0.334173390357,0.356948099877
 08/11  09:00:00,0.849593428723,1.09466591692,0.0,0.0,0.0,0.0,0.0,0.0981004559815,0.021446120959,0.405555154289,0.303791697493
 08/11  10:00:00,0.850719617188,0.948495996959,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.423445980927,0.310936375233
 08/11  11:00:00,0.867501449224,0.812229969149,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.440132550593,0.311031637603
 08/11  12:00:00,0.850905716559,0.704641738222,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.428776248271,0.30579220726
 08/11  13:00:00,0.825212465844,0.642826514112,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.392508874502,0.316366330315
 08/11  14:00:00,0.813810391102,0.587572293272,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.363292736595,0.334180393479
 08/11  15:00:00,0.840723980751,0.597639860297,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.371630164121,0.352756555603
 08/11  16:00:00,0.96119387524,0.673636877312,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.421630105235,0.41724918
 08/11  17:00:00,1.17244406361,0.825924061356,0.0,0.0,0.0,0.0,0.0,0.107910501605,0.0235907332925,0.513351758673,0.506891070041
 08/11  18:00:00,1.29283788019,0.960513481148,0.0,0.0,0.0,0.0,0.0,0.181485811428,0.0396753210423,0.470646037016,0.550330710699
 08/11  19:00:00,1.40988022012,0.98874764382,0.0,0.0,0.0,0.0,0.0,0.353161661669,0.077206025,0.39076302196,0.568049511493
 08/11  20:00:00,1.6948894422,0.923740607402,0.0,0.0,0.0,0.0,0.0,0.603317729756,0.131893641879,0.351399773249,0.587578297315
 08/11  21:00:00,1.87257062247,0.839488949847,0.0,0.0,0.0,0.0,0.0,0.774993579996,0.169424345836,0.333592180578,0.573860516055
 08/11  22:00:00,1.49623363284,0.693857196002,0.0,0.0,0.0,0.0,0.0,0.578792670031,0.126532122923,0.273606105789,0.496602734096
 08/11  23:00:00,1.13347363786,0.535533775457,0.0,0.0,0.0,0.0,0.0,0.402211889784,0.0879290866673,0.191094125924,0.431538535479
 08/11  24:00:00,0.761871789825,0.366014527097,0.0,0.0,0.0,0.0,0.0,0.206010979818,0.0450368637538,0.133175846376,0.356948099877
 08/12  01:00:00,0.592785403911,0.21673766427,0.0,0.0,0.0,0.0,0.0,0.122625515956,0.0268076422904,0.0939970696368,0.328655176027
 08/12  02:00:00,0.5342472334,0.218505777111,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0870879621612,0.324844681233
 08/12  03:00:00,0.527238663539,0.222051518091,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0846519860538,0.320272087479
 08/12  04:00:00,0.518988311925,0.224291101809,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0884999554121,0.308173766507
 08/12  05:00:00,0.565751424607,0.22830600113,0.0,0.0,0.0,0.0,0.0,0.0882904103584,0.0193015086256,0.0935623504171,0.343897155205
 08/12  06:00:00,0.708297963568,0.234032087268,0.0,0.0,0.0,0.0,0.0,0.142245650669,0.0310968764596,0.116916091742,0.397339344699
 08/12  07:00:00,0.931807609148,0.235530772603,0.0,0.0,0.0,0.0,0.0,0.250156174256,0.0546876168788,0.14656099478,0.422202823233
 08/12  08:00:00,0.770197020201,0.224744104694,0.0,0.0,0.0,0.0,0.0,0.196200912462,0.0428922466692,0.153455761193,0.356948099877
 08/12  09:00:00,0.601777448614,0.206952019173,0.0,0.0,0.0,0.0,0.0,0.0981004559815,0.021446120959,0.15773917418,0.303791697493
 08/12  10:00:00,0.57383463104,0.190065040363,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.14656099478,0.310936375233
 08/12  11:00:00,0.584069024482,0.171952302449,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.156700125852,0.311031637603
 08/12  12:00:00,0.593237072728,0.157737204568,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.30579220726
 08/12  13:00:00,0.588595328643,0.151251983954,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.155891737301,0.316366330315
 08/12  14:00:00,0.602161877194,0.152603188196,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.151644222687,0.334180393479
 08/12  15:00:00,0.64020142107,0.155329505327,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.352756555603
 08/12  16:00:00,0.766296437706,0.166055220528,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.226732667701,0.41724918
 08/12  17:00:00,0.978172207484,0.177849598864,0.0,0.0,0.0,0.0,0.0,0.107910501605,0.0235907332925,0.319079902546,0.506891070041
 08/12  18:00:00,1.09667753369,0.184676204183,0.0,0.0,0.0,0.0,0.0,0.181485811428,0.0396753210423,0.274485690517,0.550330710699
 08/12  19:00:00,1.20940001986,0.194704873865,0.0,0.0,0.0,0.0,0.0,0.353161661669,0.077206025,0.190282821696,0.568049511493
 08/12  20:00:00,1.49521722324,0.204210218889,0.0,0.0,0.0,0.0,0.0,0.603317729756,0.131893641879,0.151727554294,0.587578297315
 08/12  21:00:00,1.67363620032,0.211583712299,0.0,0.0,0.0,0.0,0.0,0.774993579996,0.169424345836,0.134657758435,0.573860516055
 08/12  22:00:00,1.33982316062,0.212514959742,0.0,0.0,0.0,0.0,0.0,0.578792670031,0.126532122923,0.117195633569,0.496602734096
 08/12  23:00:00,1.04635404341,0.212549170797,0.0,0.0,0.0,0.0,0.0,0.402211889784,0.0879290866673,0.103974531478,0.431538535479
 08/12  24:00:00,0.724546941805,0.211500433815,0.0,0.0,0.0,0.0,0.0,0.206010979818,0.0450368637538,0.0958509983557,0.356948099877
 08/13  01:00:00,0.592785403911,0.212643696426,0.0,0.0,0.0,0.0,0.0,0.122625515956,0.0268076422904,0.0939970696368,0.328655176027
 08/13  02:00:00,0.5342472334,0.215599310064,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0870879621612,0.324844681233
 08/13  03:00:00,0.527238663539,0.219609180835,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0846519860538,0.320272087479
 08/13  04:00:00,0.518988311925,0.221979631286,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0884999554121,0.308173766507
 08/13  05:00:00,0.565751424607,0.225889702839,0.0,0.0,0.0,0.0,0.0,0.0882904103584,0.0193015086256,0.0935623504171,0.343897155205
 08/13  06:00:00,0.708297963568,0.233107265225,0.0,0.0,0.0,0.0,0.0,0.142245650669,0.0310968764596,0.116916091742,0.397339344699
 08/13  07:00:00,0.931807609148,0.234509206019,0.0,0.0,0.0,0.0,0.0,0.250156174256,0.0546876168788,0.14656099478,0.422202823233
 08/13  08:00:00,0.770197020201,0.226695413493,0.0,0.0,0.0,0.0,0.0,0.196200912462,0.0428922466692,0.153455761193,0.356948099877
 08/13  09:00:00,0.601777448614,0.215608877453,0.0,0.0,0.0,0.0,0.0,0.0981004559815,0.021446120959,0.15773917418,0.303791697493
 08/13  10:00:00,0.57383463104,0.201516519271,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.14656099478,0.310936375233
 08/13  11:00:00,0.584069024482,0.185889138102,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.156700125852,0.311031637603
 08/13  12:00:00,0.593237072728,0.170896527282,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.30579220726
 08/13  13:00:00,0.588595328643,0.161691789592,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.155891737301,0.316366330315
 08/13  14:00:00,0.602161877194,0.1593731343,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.151644222687,0.334180393479
 08/13  15:00:00,0.64020142107,0.162545396357,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.352756555603
 08/13  16:00:00,0.766296437706,0.173452225206,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.226732667701,0.41724918
 08/13  17:00:00,0.978172207484,0.183140102464,0.0,0.0,0.0,0.0,0.0,0.107910501605,0.0235907332925,0.319079902546,0.506891070041
 08/13  18:00:00,1.09667753369,0.19359438546,0.0,0.0,0.0,0.0,0.0,0.181485811428,0.0396753210423,0.274485690517,0.550330710699
 08/13  19:00:00,1.20940001986,0.20381092171,0.0,0.0,0.0,0.0,0.0,0.353161661669,0.077206025,0.190282821696,0.568049511493
 08/13  20:00:00,1.49521722324,0.213622791767,0.0,0.0,0.0,0.0,0.0,0.603317729756,0.131893641879,0.151727554294,0.587578297315
 08/13  21:00:00,1.67363620032,0.220884636154,0.0,0.0,0.0,0.0,0.0,0.774993579996,0.169424345836,0.134657758435,0.573860516055
 08/13  22:00:00,1.33982316062,0.221190083837,0.0,0.0,0.0,0.0,0.0,0.578792670031,0.126532122923,0.117195633569,0.496602734096
 08/13  23:00:00,1.04635404341,0.22256312944,0.0,0.0,0.0,0.0,0.0,0.402211889784,0.0879290866673,0.103974531478,0.431538535479
 08/13  24:00:00,0.724546941805,0.22299835514,0.0,0.0,0.0,0.0,0.0,0.206010979818,0.0450368637538,0.0958509983557,0.356948099877
 08/14  01:00:00,0.592785403911,0.224037579678,0.0,0.0,0.0,0.0,0.0,0.122625515956,0.0268076422904,0.0939970696368,0.328655176027
 08/14  02:00:00,0.5342472334,0.228259052062,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0870879621612,0.324844681233
 08/14  03:00:00,0.527238663539,0.230153415376,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0846519860538,0.320272087479
 08/14  04:00:00,0.518988311925,0.231770358844,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0884999554121,0.308173766507
 08/14  05:00:00,0.565751424607,0.238438535221,0.0,0.0,0.0,0.0,0.0,0.0882904103584,0.0193015086256,0.0935623504171,0.343897155205
 08/14  06:00:00,0.716188947284,0.537456959581,0.0,0.294709411212,0.00789098371539,0.00789098371539,0.00789098371539,0.142245650669,0.0310968764596,0.116916091742,0.397339344699
 08/14  07:00:00,0.936818575114,0.432392224698,0.0,0.187147620991,0.00501096596658,0.00501096596658,0.00501096596658,0.250156174256,0.0546876168788,0.14656099478,0.422202823233
 08/14  08:00:00,0.779829149626,0.597495223258,0.0,0.359737048496,0.00963212942481,0.00963212942481,0.00963212942481,0.196200912462,0.0428922466692,0.153455761193,0.356948099877
 08/14  09:00:00,0.611044068569,0.575006561784,0.0,0.34608614202,0.0092666199548,0.0092666199548,0.0092666199548,0.0981004559815,0.021446120959,0.15773917418,0.303791697493
 08/14  10:00:00,0.58352383305,0.579952216154,0.0,0.361868573344,0.00968920200961,0.00968920200961,0.00968920200961,0.0784803647353,0.0171568962921,0.14656099478,0.310936375233
 08/14  11:00:00,0.584069024482,0.199565385657,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.156700125852,0.311031637603
 08/14  12:00:00,0.593237072728,0.177927803833,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.30579220726
 08/14  13:00:00,0.588595328643,0.165597499682,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.155891737301,0.316366330315
 08/14  14:00:00,0.602161877194,0.164443272396,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.151644222687,0.334180393479
 08/14  15:00:00,0.64020142107,0.167920942984,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.352756555603
 08/14  16:00:00,0.766296437706,0.177573608821,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.226732667701,0.41724918
 08/14  17:00:00,0.978172207484,0.191589582372,0.0,0.0,0.0,0.0,0.0,0.107910501605,0.0235907332925,0.319079902546,0.506891070041
 08/14  18:00:00,1.09667753369,0.198828912523,0.0,0.0,0.0,0.0,0.0,0.181485811428,0.0396753210423,0.274485690517,0.550330710699
 08/14  19:00:00,1.20940001986,0.208813188376,0.0,0.0,0.0,0.0,0.0,0.353161661669,0.077206025,0.190282821696,0.568049511493
 08/14  20:00:00,1.49521722324,0.218752026004,0.0,0.0,0.0,0.0,0.0,0.603317729756,0.131893641879,0.151727554294,0.587578297315
 08/14  21:00:00,1.67363620032,0.225610784479,0.0,0.0,0.0,0.0,0.0,0.774993579996,0.169424345836,0.134657758435,0.573860516055
 08/14  22:00:00,1.33982316062,0.227058950689,0.0,0.0,0.0,0.0,0.0,0.578792670031,0.126532122923,0.117195633569,0.496602734096
 08/14  23:00:00,1.04635404341,0.227582182012,0.0,0.0,0.0,0.0,0.0,0.402211889784,0.0879290866673,0.103974531478,0.431538535479
 08/14  24:00:00,0.724546941805,0.226685511251,0.0,0.0,0.0,0.0,0.0,0.206010979818,0.0450368637538,0.0958509983557,0.356948099877
 08/15  01:00:00,0.592785403911,0.227080678087,0.0,0.0,0.0,0.0,0.0,0.122625515956,0.0268076422904,0.0939970696368,0.328655176027
 08/15  02:00:00,0.5342472334,0.229444035161,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0870879621612,0.324844681233
 08/15  03:00:00,0.527238663539,0.23292050174,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0846519860538,0.320272087479
 08/15  04:00:00,0.518988311925,0.233751007003,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0884999554121,0.308173766507
 08/15  05:00:00,0.565751424607,0.237815624595,0.0,0.0,0.0,0.0,0.0,0.0882904103584,0.0193015086256,0.0935623504171,0.343897155205
 08/15  06:00:00,0.716167118797,0.536899189921,0.0,0.293894169325,0.00786915522872,0.00786915522872,0.00786915522872,0.142245650669,0.0310968764596,0.116916091742,0.397339344699
 08/15  07:00:00,0.971537416402,1.72874336409,0.0,1.4838134922,0.0397298072548,0.0397298072548,0.0397298072548,0.250156174256,0.0546876168788,0.14656099478,0.422202823233
 08/15  08:00:00,0.798912572182,1.31134900401,0.0,1.07245734147,0.028715551981,0.028715551981,0.028715551981,0.196200912462,0.0428922466692,0.153455761193,0.356948099877
 08/15  09:00:00,0.626500426558,1.15379711723,0.0,0.92334422883,0.0247229779444,0.0247229779444,0.0247229779444,0.0981004559815,0.021446120959,0.15773917418,0.303791697493
 08/15  10:00:00,0.607153502364,1.46844501613,0.0,1.24438033385,0.033318871324,0.033318871324,0.033318871324,0.0784803647353,0.0171568962921,0.14656099478,0.310936375233
 08/15  11:00:00,0.586144618747,0.287248161919,0.0,0.0775184927209,0.00207559426483,0.00207559426483,0.00207559426483,0.0784803647353,0.0171568962921,0.156700125852,0.311031637603
 08/15  12:00:00,0.593237072728,0.188639479464,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.30579220726
 08/15  13:00:00,0.588595328643,0.176740110184,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.155891737301,0.316366330315
 08/15  14:00:00,0.602161877194,0.173423185322,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.151644222687,0.334180393479
 08/15  15:00:00,0.64020142107,0.175687034821,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.352756555603
 08/15  16:00:00,0.766296437706,0.182798113814,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.226732667701,0.41724918
 08/15  17:00:00,0.978172207484,0.194244273011,0.0,0.0,0.0,0.0,0.0,0.107910501605,0.0235907332925,0.319079902546,0.506891070041
 08/15  18:00:00,1.09667753369,0.20356290596,0.0,0.0,0.0,0.0,0.0,0.181485811428,0.0396753210423,0.274485690517,0.550330710699
 08/15  19:00:00,1.20940001986,0.213464399479,0.0,0.0,0.0,0.0,0.0,0.353161661669,0.077206025,0.190282821696,0.568049511493
 08/15  20:00:00,1.49521722324,0.222809853003,0.0,0.0,0.0,0.0,0.0,0.603317729756,0.131893641879,0.151727554294,0.587578297315
 08/15  21:00:00,1.67363620032,0.229507389146,0.0,0.0,0.0,0.0,0.0,0.774993579996,0.169424345836,0.134657758435,0.573860516055
 08/15  22:00:00,1.33982316062,0.230722661403,0.0,0.0,0.0,0.0,0.0,0.578792670031,0.126532122923,0.117195633569,0.496602734096
 08/15  23:00:00,1.04635404341,0.232289639131,0.0,0.0,0.0,0.0,0.0,0.402211889784,0.0879290866673,0.103974531478,0.431538535479
 08/15  24:00:00,0.724546941805,0.233099477115,0.0,0.0,0.0,0.0,0.0,0.206010979818,0.0450368637538,0.0958509983557,0.356948099877
 08/16  01:00:00,0.592785403911,0.233777786167,0.0,0.0,0.0,0.0,0.0,0.122625515956,0.0268076422904,0.0939970696368,0.328655176027
 08/16  02:00:00,0.5342472334,0.234961414235,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0870879621612,0.324844681233
 08/16  03:00:00,0.527238663539,0.237823963917,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.0846519860538,0.320272087479
 08/16  04:00:00,0.535784792534,0.86461078781,0.0,0.627308468678,0.0167964806095,0.0167964806095,0.0167964806095,0.0833853875468,0.0182292024588,0.0884999554121,0.308173766507
 08/16  05:00:00,0.594053014348,1.2978851306,0.0,1.05699683968,0.0283015897418,0.0283015897418,0.0283015897418,0.0882904103584,0.0193015086256,0.0935623504171,0.343897155205
 08/16  06:00:00,0.741785479261,1.4960224435,0.0,1.25067879858,0.0334875156929,0.0334875156929,0.0334875156929,0.142245650669,0.0310968764596,0.116916091742,0.397339344699
 08/16  07:00:00,0.984948312814,2.23252150409,0.0,1.98467847022,0.0531407036661,0.0531407036661,0.0531407036661,0.250156174256,0.0546876168788,0.14656099478,0.422202823233
 08/16  08:00:00,0.81431503662,1.89040505116,0.0,1.64770263273,0.0441180164189,0.0441180164189,0.0441180164189,0.196200912462,0.0428922466692,0.153455761193,0.356948099877
 08/16  09:00:00,0.642918995409,1.77245412937,0.0,1.53653859513,0.0411415467949,0.0411415467949,0.0411415467949,0.0981004559815,0.021446120959,0.15773917418,0.303791697493
 08/16  10:00:00,0.621733575143,2.02153998856,0.0,1.78891125913,0.0478989441025,0.0478989441025,0.0478989441025,0.0784803647353,0.0171568962921,0.14656099478,0.310936375233
 08/16  11:00:00,0.615582298957,1.4054027115,0.0,1.17694560029,0.0315132744746,0.0315132744746,0.0315132744746,0.0784803647353,0.0171568962921,0.156700125852,0.311031637603
 08/16  12:00:00,0.613253437939,0.969439419286,0.0,0.747563474811,0.0200163652111,0.0200163652111,0.0200163652111,0.0784803647353,0.0171568962921,0.17110760444,0.30579220726
 08/16  13:00:00,0.596211901996,0.497129881018,0.0,0.284460839007,0.00761657335285,0.00761657335285,0.00761657335285,0.0784803647353,0.0171568962921,0.155891737301,0.316366330315
 08/16  14:00:00,0.602161877194,0.201927987188,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.151644222687,0.334180393479
 08/16  15:00:00,0.64020142107,0.197958374832,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.352756555603
 08/16  16:00:00,0.766296437706,0.204077009644,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.226732667701,0.41724918
 08/16  17:00:00,0.978172207484,0.214669746214,0.0,0.0,0.0,0.0,0.0,0.107910501605,0.0235907332925,0.319079902546,0.506891070041
 08/16  18:00:00,1.09667753369,0.224061250949,0.0,0.0,0.0,0.0,0.0,0.181485811428,0.0396753210423,0.274485690517,0.550330710699
 08/16  19:00:00,1.20940001986,0.234737655302,0.0,0.0,0.0,0.0,0.0,0.353161661669,0.077206025,0.190282821696,0.568049511493
 08/16  20:00:00,1.49521722324,0.243731376327,0.0,0.0,0.0,0.0,0.0,0.603317729756,0.131893641879,0.151727554294,0.587578297315
 08/16  21:00:00,1.67363620032,0.248218740035,0.0,0.0,0.0,0.0,0.0,0.774993579996,0.169424345836,0.134657758435,0.573860516055
 08/16  22:00:00,1.33982316062,0.246583449175,0.0,0.0,0.0,0.0,0.0,0.578792670031,0.126532122923,0.117195633569,0.496602734096
 08/16  23:00:00,1.04635404341,0.24307688509,0.0,0.0,0.0,0.0,0.0,0.402211889784,0.0879290866673,0.103974531478,0.431538535479
 08/16  24:00:00,0.729802429303,0.4356138612,0.0,0.196279916696,0.00525548749848,0.00525548749848,0.00525548749848,0.206010979818,0.0450368637538,0.0958509983557,0.356948099877
 08/17  01:00:00,0.609428940831,0.860183176542,0.0,0.621596386862,0.0166435369203,0.0166435369203,0.0166435369203,0.122625515956,0.0268076422904,0.0939970696368,0.328655176027
 08/17  02:00:00,0.569267692744,1.54831808557,0.0,1.30793058582,0.0350204593438,0.0350204593438,0.0350204593438,0.0833853875468,0.0182292024588,0.0870879621612,0.324844681233
 08/17  03:00:00,0.572198641854,1.92064397558,0.0,1.67914790036,0.0449599783154,0.0449599783154,0.0449599783154,0.0833853875468,0.0182292024588,0.0846519860538,0.320272087479
 08/17  04:00:00,0.573132565203,2.26561739122,0.0,2.02215865343,0.0541442532783,0.0541442532783,0.0541442532783,0.0833853875468,0.0182292024588,0.0884999554121,0.308173766507
 08/17  05:00:00,0.626964083027,2.53251919199,0.0,2.28614671788,0.0612126584203,0.0612126584203,0.0612126584203,0.0882904103584,0.0193015086256,0.0935623504171,0.343897155205
 08/17  06:00:00,0.76936626952,2.53173817415,0.0,2.28075549766,0.0610683059521,0.0610683059521,0.0610683059521,0.142245650669,0.0310968764596,0.116916091742,0.397339344699
 08/17  07:00:00,0.991569435035,2.48495048853,0.0,2.23196158496,0.0597618258877,0.0597618258877,0.0597618258877,0.250156174256,0.0546876168788,0.14656099478,0.422202823233
 08/17  08:00:00,0.82367388346,2.24325620303,0.0,1.99723322881,0.0534768632586,0.0534768632586,0.0534768632586,0.196200912462,0.0428922466692,0.153455761193,0.356948099877
 08/17  09:00:00,0.64577764203,1.88040707399,0.0,1.64330222475,0.0440001934164,0.0440001934164,0.0440001934164,0.0981004559815,0.021446120959,0.15773917418,0.303791697493
 08/17  10:00:00,0.611903767858,1.64947498126,0.0,1.4217914143,0.0380691368179,0.0380691368179,0.0380691368179,0.0784803647353,0.0171568962921,0.14656099478,0.310936375233
 08/17  11:00:00,0.5970312572,0.694935959346,0.0,0.484108459708,0.0129622327171,0.0129622327171,0.0129622327171,0.0784803647353,0.0171568962921,0.156700125852,0.311031637603
 08/17  12:00:00,0.593237072728,0.192248304857,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.30579220726
 08/17  13:00:00,0.588595328643,0.184844379645,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.155891737301,0.316366330315
 08/17  14:00:00,0.602161877194,0.184636898113,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.151644222687,0.334180393479
 08/17  15:00:00,0.64020142107,0.186154932508,0.0,0.0,0.0,0.0,0.0,0.0784803647353,0.0171568962921,0.17110760444,0.352756555603
 08/17  16:00:00,0.766296437706,0.191599989621,0.0,0.0,0.0,0.0,0.0,0.0833853875468,0.0182292024588,0.226732667701,0.41724918
 08/17  17:00:00,0.978172207484,0.20316046098,0.0,0.0,0.0,0.0,0.0,0.107910501605,0.0235907332925,0.319079902546,0.506891070041
