Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) 
 09/22  01:00:00,2.07148273904,0.0,0.0,1.12449336679,0.251481485306,1.37597485209,0.251481485306,0.121546067609,0.0264295460477,0.115864577324,0.349243723068,0.0619939728976
 09/22  02:00:00,1.80697564998,0.0,0.0,0.96819237401,0.218718667067,1.18691104108,0.218718667067,0.0810307325486,0.0176196935189,0.101683880294,0.345194520482,0.05410578206
 09/22  03:00:00,1.63648004427,0.0,0.0,0.83687943129,0.19058739402,1.02746682531,0.19058739402,0.0810307325486,0.0176196935189,0.0924101190091,0.340335477379,0.0571871964998
 09/22  04:00:00,1.52281993444,0.0,0.0,0.722943398924,0.166173363431,0.889116762355,0.166173363431,0.0810307325486,0.0176196935189,0.103039119246,0.327479259167,0.0841043676053
 09/22  05:00:00,1.61695399556,0.0,0.0,0.652374322722,0.151057899723,0.803432222445,0.151057899723,0.0868186505245,0.0188782445395,0.116839149346,0.365440533414,0.205115195287
 09/22  06:00:00,2.0083835507,0.0,0.0,0.620034248604,0.143558763505,0.763593012109,0.143558763505,0.162061422646,0.0352393870379,0.176134748577,0.422230599687,0.428694380642
 09/22  07:00:00,2.54968691356,0.0,0.0,0.751591912186,0.16975375852,0.921345670706,0.16975375852,0.306759225336,0.0667031279371,0.262609324643,0.448651646562,0.485687918377
 09/22  08:00:00,2.88112405152,0.0,0.0,1.13378526425,0.238335676397,1.37212094065,0.238335676397,0.254668054574,0.0553761895211,0.333681420029,0.379309052272,0.465538394475
 09/22  09:00:00,3.02108678074,0.0,0.0,1.41828978132,0.287817982468,1.70610776379,0.287817982468,0.127333975471,0.0276880947605,0.405040383769,0.322822676193,0.411663886757
 09/22  10:00:00,3.54777832716,0.0,0.0,1.93067662973,0.373425011066,2.30410164079,0.373425011066,0.0983944667488,0.0213953419653,0.422991796832,0.330414931042,0.35005014978
 09/22  11:00:00,3.89746410077,0.0,0.0,2.26912760225,0.422340544799,2.69146814705,0.422340544799,0.0983944667488,0.0213953419653,0.439602686989,0.330516161107,0.295657296905
 09/22  12:00:00,4.10423866975,0.0,0.0,2.49759377023,0.459577067428,2.95717083766,0.459577067428,0.0983944667488,0.0213953419653,0.428170705158,0.324948507551,0.253728810669
 09/22  13:00:00,4.42147908663,0.0,0.0,2.81201878737,0.510364926114,3.32238371349,0.510364926114,0.0983944667488,0.0213953419653,0.392016904173,0.336185044728,0.230673615531
 09/22  14:00:00,4.84461064237,0.0,0.0,3.20467144974,0.574987517549,3.77965896729,0.574987517549,0.0983944667488,0.0213953419653,0.362823459415,0.355115066819,0.206793340133
 09/22  15:00:00,5.3769812016,0.0,0.0,3.63669219806,0.643529675165,4.28022187322,0.643529675165,0.0983944667488,0.0213953419653,0.371024621008,0.374854929427,0.21065996923
 09/22  16:00:00,5.26092744684,0.0,0.0,3.38034669879,0.622143611178,4.00249030997,0.622143611178,0.109970251884,0.0239124486219,0.420646057535,0.4433876832,0.240090695634
 09/22  17:00:00,5.73363238297,0.0,0.0,3.50745409367,0.652987603895,4.16044169757,0.652987603895,0.162061422646,0.0352393870379,0.511746967733,0.538645174043,0.305067733951
 09/22  18:00:00,5.45883678552,0.0,0.0,3.03376024592,0.586906054701,3.62066630062,0.586906054701,0.300971317473,0.0654445792242,0.469396950471,0.584806083527,0.367121554202
 09/22  19:00:00,5.3484309646,0.0,0.0,2.73543340831,0.549304597778,3.28473800609,0.549304597778,0.549851360553,0.119562220032,0.390119585571,0.603634875553,0.380094916797
 09/22  20:00:00,5.37015553517,0.0,0.0,2.51176903078,0.516315292102,3.02808432289,0.516315292102,0.821883138714,0.178714032615,0.351021268662,0.624387038808,0.34563573348
 09/22  21:00:00,4.99489271905,0.0,0.0,2.31654065346,0.481160182286,2.79770083574,0.481160182286,0.764004060089,0.166128545486,0.333327248776,0.609809909497,0.303492119455
 09/22  22:00:00,4.18525290809,0.0,0.0,2.00139548,0.425026533585,2.42642201359,0.425026533585,0.573003098131,0.124596391807,0.273439653687,0.52771232706,0.239649423816
 09/22  23:00:00,3.44227660188,0.0,0.0,1.74114856841,0.374113229308,2.11526179772,0.374113229308,0.399365753632,0.0868399304203,0.190980660183,0.458572192899,0.170826267027
 09/22  24:00:00,2.66789905332,0.0,0.0,1.47302206757,0.319534026672,1.79255609424,0.319534026672,0.202576883811,0.0440492280281,0.133100166867,0.379309052272,0.0958776281062
 09/23  01:00:00,2.30616500404,0.0,0.0,1.31751149536,0.28579563774,1.6033071331,0.28579563774,0.121546067609,0.0264295460477,0.120469438723,0.349243723068,0.0647390955008
 09/23  02:00:00,2.01393739732,0.0,0.0,1.13905240862,0.249834056648,1.38888646527,0.249834056648,0.0810307325486,0.0176196935189,0.104730325114,0.345194520482,0.0560456603845
 09/23  03:00:00,1.82472321656,0.0,0.0,0.992089441926,0.21993992038,1.21202936231,0.21993992038,0.0810307325486,0.0176196935189,0.0940030905319,0.340335477379,0.0592748602737
 09/23  04:00:00,1.74584209544,0.0,0.0,0.903844873649,0.200368933632,1.10421380728,0.200368933632,0.0810307325486,0.0176196935189,0.106155467442,0.327479259167,0.0889131354823
 09/23  05:00:00,1.81694383309,0.0,0.0,0.801800783395,0.181102335465,0.98290311886,0.181102335465,0.0868186505245,0.0188782445395,0.121618624013,0.365440533414,0.220854661744
 09/23  06:00:00,2.34885902503,0.0,0.0,0.862715994858,0.191239186512,1.05395518137,0.191239186512,0.162061422646,0.0352393870379,0.188531179431,0.422230599687,0.466411254854
 09/23  07:00:00,2.78959662567,0.0,0.0,0.89226557693,0.199503023773,1.0917686007,0.199503023773,0.306759225336,0.0667031279371,0.28729758007,0.448651646562,0.530486445064
 09/23  08:00:00,3.06751190543,0.0,0.0,1.2186124203,0.256140048246,1.47475246855,0.256140048246,0.254668054574,0.0553761895211,0.371524937518,0.379309052272,0.511451203002
 09/23  09:00:00,3.27083846806,0.0,0.0,1.55066490925,0.311302997005,1.86196790625,0.311302997005,0.127333975471,0.0276880947605,0.457576618389,0.322822676193,0.453019196997
 09/23  10:00:00,3.55071234084,0.0,0.0,1.84642612661,0.365869283777,2.21229541038,0.365869283777,0.0983944667488,0.0213953419653,0.482394064084,0.330414931042,0.385388126615
 09/23  11:00:00,3.73824438704,0.0,0.0,2.04566074047,0.395622729511,2.44128346998,0.395622729511,0.0983944667488,0.0213953419653,0.500839572871,0.330516161107,0.325385374364
 09/23  12:00:00,4.14644764424,0.0,0.0,2.46014239147,0.457874618443,2.91801700992,0.457874618443,0.0983944667488,0.0213953419653,0.48394962873,0.324948507551,0.279312689328
 09/23  13:00:00,4.64961683657,0.0,0.0,2.94370925795,0.534264220814,3.47797347876,0.534264220814,0.0983944667488,0.0213953419653,0.442869608595,0.336185044728,0.252368895772
