Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 05/21  08:00:00,1.2485262353,7.2631285375,0.0,5.80602415681,0.0,0.16162858047,0.16162858047,0.16162858047,0.193048661283,0.0439904829679,0.378013454548,0.448445056036
 05/21  09:00:00,1.1382589191,6.46959083695,0.0,5.14720753662,0.0,0.143308349885,0.143308349885,0.143308349885,0.102202243232,0.0232890725707,0.464396247352,0.381663006058
 05/21  10:00:00,1.16897423913,6.98172774236,0.0,5.81816893856,0.0,0.162027398706,0.162027398706,0.162027398706,0.0851685446715,0.0194075640389,0.488331643674,0.390639088044
 05/21  11:00:00,1.15535915542,5.639931866,0.0,4.62068248441,0.0,0.128704240095,0.128704240095,0.128704240095,0.0851685446715,0.0194075640389,0.507920037478,0.390758769137
 05/21  12:00:00,1.12053477085,5.08184024657,0.0,4.1734393133,0.0,0.116255256742,0.116255256742,0.116255256742,0.0851685446715,0.0194075640389,0.492127096384,0.384176309014
 05/21  13:00:00,1.08483922743,4.79199947409,0.0,3.95129535449,0.0,0.110070267905,0.110070267905,0.110070267905,0.0851685446715,0.0194075640389,0.449331940459,0.397460910353
 05/21  14:00:00,1.05429264874,4.0756711671,0.0,3.29801891144,0.0,0.0918727003951,0.0918727003951,0.0918727003951,0.0851685446715,0.0194075640389,0.41460256486,0.419841274773
 05/21  15:00:00,1.06538044782,3.36384522752,0.0,2.57705759455,0.0,0.0717876943247,0.0717876943247,0.0717876943247,0.0851685446715,0.0194075640389,0.422437556848,0.443179087937
 05/21  16:00:00,1.19356438115,2.9590008957,0.0,2.08301363773,0.0,0.0580223624098,0.0580223624098,0.0580223624098,0.0908464575122,0.0207014012343,0.476390971991,0.524203188
 05/21  17:00:00,1.45314598851,3.82668514298,0.0,2.77769969525,0.0,0.0773809998947,0.0773809998947,0.0773809998947,0.11355805551,0.0258767469614,0.576107089488,0.636823096655
 05/21  18:00:00,1.58757176187,3.78631865806,0.0,2.57053526264,0.0,0.0716259936899,0.0716259936899,0.0716259936899,0.198726547316,0.0452843171089,0.52713722862,0.691397675132
 05/21  19:00:00,1.75320630653,4.46080502248,0.0,3.20960739851,0.0,0.0894561201449,0.0894561201449,0.0894561201449,0.397453226172,0.0905686342179,0.438669967539,0.713658358458
 05/21  20:00:00,2.13473285532,5.44165396485,0.0,4.27857676969,0.0,0.119299716609,0.119299716609,0.119299716609,0.698382124199,0.159141996409,0.396316035547,0.738192982553
 05/21  21:00:00,2.37854504092,5.84373774514,0.0,4.80131825927,0.0,0.133932416274,0.133932416274,0.133932416274,0.914142329616,0.208307846484,0.377803543407,0.72095890514
 05/21  22:00:00,1.99442409062,6.61422519589,0.0,5.76074303603,0.0,0.160745201881,0.160745201881,0.160745201881,0.7154157823,0.163023529375,0.307942038467,0.623897538595
 05/21  23:00:00,1.55651581658,6.65064743792,0.0,6.00521745549,0.0,0.16758339859,0.16758339859,0.16758339859,0.499655442847,0.113857709843,0.209863913326,0.542155351973
 05/21  24:00:00,1.11922150885,7.32868764298,0.0,6.90340901065,0.0,0.192657088788,0.192657088788,0.192657088788,0.255505673227,0.0582226890625,0.140991001738,0.448445056036
 05/22  01:00:00,0.941494286399,7.51828014412,0.0,7.19680700912,0.0,0.200851532748,0.200851532748,0.200851532748,0.153303325012,0.0349336134375,0.116106043831,0.41289977137
