Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly) 
 03/11  22:00:00,0.726687012315,0.623073699813,0.0,0.0,0.0,0.0,0.0,0.0,0.191209085546,0.0319352844854,0.0712025781221,0.422518064161
 03/11  23:00:00,0.604999941527,0.506465386247,0.0,0.0,0.0,0.0,0.0,0.0,0.14340680082,0.02395146225,0.0621844413268,0.36563523713
 03/11  24:00:00,0.499153002908,0.383335447497,0.0,0.0,0.0,0.0,0.0,0.0,0.10038475257,0.016766023575,0.0544500091918,0.317730217572
 03/12  01:00:00,0.381060156293,0.249908120885,0.0,0.0,0.0,0.0,0.0,0.0,0.0509890912577,0.00851607497155,0.0489217041384,0.262811285925
 03/12  02:00:00,0.333463592032,0.195376485613,0.0,0.0,0.0,0.0,0.0,0.0,0.0302747687655,0.00505641881809,0.0463304374239,0.241979967025
 03/12  03:00:00,0.317288488204,0.176674479004,0.0,0.0,0.0,0.0,0.0,0.0,0.0207143171562,0.00345965570785,0.0441181131503,0.23917440219
 03/12  04:00:00,0.312373787651,0.182090830483,0.0,0.0,0.0,0.0,0.0,0.0,0.0207143171562,0.00345965570785,0.0425700903995,0.235807724388
 03/12  05:00:00,0.303806557509,0.232536216373,0.0,0.0,0.0,0.0,0.0,0.0,0.0207143171562,0.00345965570785,0.0429105286091,0.226900056036
 03/12  06:00:00,0.334114646938,0.437694476297,0.0,0.0,0.0,0.0,0.0,0.0,0.0223077257577,0.00372578341276,0.0450569114029,0.253202226365
 03/12  07:00:00,0.39523797487,0.832897683452,0.0,0.0,0.0,0.0,0.0,0.0,0.0350550052423,0.00585480237845,0.0519558940722,0.292550273177
 03/12  08:00:00,0.469661554772,0.951778005342,0.0,0.0,0.0,0.0,0.0,0.0,0.0621429407964,0.0103789684604,0.0614610617892,0.310856583726
 03/12  09:00:00,0.400194128891,0.906907041018,0.0,0.0,0.0,0.0,0.0,0.0,0.0493956879923,0.00824994860345,0.0699152063704,0.262811285925
 03/12  10:00:00,0.33652428086,0.815009488377,0.0,0.0,0.0,0.0,0.0,0.0,0.0254945429608,0.00425803793138,0.0732760434923,0.223673656476
