Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 06/11  04:00:00,0.444717524033,0.373720169303,0.0,0.0,0.0,0.0,0.0,0.0,0.0626849499491,0.0136574534635,0.0762071431636,0.275055977456,0.354774942416
 06/11  05:00:00,0.493872617946,0.633955588556,0.0,0.0,0.0,0.0,0.0,0.0,0.0659841587211,0.0143762669954,0.0894598278958,0.306940364333,0.612814237996
 06/11  06:00:00,0.62646823615,1.12112607663,0.0,0.0,0.0,0.0,0.0,0.0,0.089078620125,0.0194079617187,0.146230247206,0.354639407101,1.09669932506
 06/11  07:00:00,0.811788562126,1.26028134022,0.0,0.0,0.0,0.0,0.0,0.0,0.141865910321,0.0309089673015,0.230070744137,0.376830940367,1.23432608657
 06/11  08:00:00,0.766196039409,1.22837069719,0.0,0.0,0.0,0.0,0.0,0.0,0.105574663985,0.0230020293783,0.301918552373,0.318588793672,1.20642702945
 06/11  09:00:00,0.739500129112,1.24654845423,0.0,0.126189850685,0.0,0.00347442109516,0.00347442109516,0.00347442109516,0.0593857495364,0.0129386399317,0.375444492549,0.271144826,1.10168276783
 06/11  10:00:00,0.76847952981,1.43877250011,0.0,0.445322064243,0.0,0.0122611792133,0.0122611792133,0.0122611792133,0.0527873319925,0.0115010128678,0.397296302362,0.277521703375,0.97433537542
 06/11  11:00:00,0.771970615905,1.01840474485,0.0,0.140837824929,0.0,0.00387772794147,0.00387772794147,0.00387772794147,0.0494881232205,0.0107822011572,0.413103835179,0.277606728407,0.858446003142
 06/11  12:00:00,0.749468628765,0.837533659172,0.0,0.0485669618328,0.0,0.00133720799101,0.00133720799101,0.00133720799101,0.0494881232205,0.0107822011572,0.397818744732,0.272930351665,0.770167878698
 06/11  13:00:00,0.722362110139,0.73524995908,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.362611655582,0.28236813018,0.715801087831
 06/11  14:00:00,0.709004951369,0.68489602919,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.333354815889,0.298267811103,0.664352024269
 06/11  15:00:00,0.734332890577,0.692042503466,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.338084853439,0.314847692279,0.670356514236
 06/11  16:00:00,0.832344847558,0.762606253747,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.378534863978,0.37240963872,0.736955529246
 06/11  17:00:00,1.0041900081,0.900843597623,0.0,0.0,0.0,0.0,0.0,0.0,0.0659841587211,0.0143762669954,0.454299388857,0.452418193523,0.869682066784
 06/11  18:00:00,1.08327231659,1.03468225748,0.0,0.0,0.0,0.0,0.0,0.0,0.105574663985,0.0230020293783,0.416394015259,0.491189607965,1.00085024026
 06/11  19:00:00,1.122210676,1.06363084348,0.0,0.0,0.0,0.0,0.0,0.0,0.204550927144,0.0445664353352,0.348977049664,0.507004263856,1.02870954892
 06/11  20:00:00,1.30420916697,0.993521424455,0.0,0.0,0.0,0.0,0.0,0.0,0.366212123535,0.0797882729005,0.316662375189,0.524434395348,0.95739958228
 06/11  21:00:00,1.47880582167,0.897522980143,0.0,0.0,0.0,0.0,0.0,0.0,0.531172478541,0.115728949495,0.302601602849,0.512190790788,0.862244449459
 06/11  22:00:00,1.2475450021,0.747609959951,0.0,0.0,0.0,0.0,0.0,0.0,0.445393100625,0.0970398085937,0.244764602777,0.443235490102,0.71708091273
 06/11  23:00:00,0.945587276289,0.696037507027,0.0,0.113823510076,0.0,0.00313393511751,0.00313393511751,0.00313393511751,0.310125591129,0.0675684465008,0.162483910071,0.385163393471,0.555684822979
 06/11  24:00:00,0.647481253507,0.930721893111,0.0,0.523938048424,0.0,0.014425735494,0.014425735494,0.014425735494,0.158361954181,0.034503034961,0.104489735199,0.318588793672,0.384840176945
 06/12  01:00:00,0.534398042982,1.19280913711,0.0,0.869300618066,0.0,0.023934701476,0.023934701476,0.023934701476,0.0956770209504,0.02084558514,0.0834923761498,0.293336359266,0.303304181253
 06/12  02:00:00,0.487131080164,1.46865583222,0.0,1.16429085915,0.0,0.0320567517908,0.0320567517908,0.0320567517908,0.0626849499491,0.0136574534635,0.0716845669617,0.289935357999,0.284394888474
 06/12  03:00:00,0.480601219753,1.65639994929,0.0,1.34737135888,0.0,0.0370975593274,0.0370975593274,0.0370975593274,0.0626849499491,0.0136574534635,0.0641951005342,0.285854156479,0.289339609642
 06/12  04:00:00,0.482764691374,1.84079904785,0.0,1.4788763231,0.0,0.0407183229572,0.0407183229572,0.0407183229572,0.0626849499491,0.0136574534635,0.0735359875481,0.275055977456,0.342977497871
 06/12  05:00:00,0.531034661161,2.09875040633,0.0,1.49850394335,0.0,0.0412587358153,0.0412587358153,0.0412587358153,0.0659841587211,0.0143762669954,0.0853631352956,0.306940364333,0.579105112418
 06/12  06:00:00,0.653158229916,2.3995659338,0.0,1.35528711095,0.0,0.0373155059835,0.0373155059835,0.0373155059835,0.089078620125,0.0194079617187,0.135604734988,0.354639407101,1.01985207128
 06/12  07:00:00,0.825383078257,2.42929803558,0.0,1.26232225212,0.0,0.0347558780509,0.0347558780509,0.0347558780509,0.141865910321,0.0309089673015,0.208909382217,0.376830940367,1.14102052981
 06/12  08:00:00,0.769793384882,2.43987981926,0.0,1.30876670382,0.0,0.0360346463659,0.0360346463659,0.0360346463659,0.105574663985,0.0230020293783,0.269481251481,0.318588793672,1.1091694477
 06/12  09:00:00,0.727670836199,2.36278692499,0.0,1.3320672394,0.0,0.0366761866475,0.0366761866475,0.0366761866475,0.0593857495364,0.0129386399317,0.330413434083,0.271144826,1.01204384987
 06/12  10:00:00,0.749984504754,2.5390734561,0.0,1.62284971826,0.0,0.0446823834469,0.0446823834469,0.0446823834469,0.0527873319925,0.0115010128678,0.346380073072,0.277521703375,0.89710867739
 06/12  11:00:00,0.749369144369,2.03987611785,0.0,1.2263344601,0.0,0.0337650159246,0.0337650159246,0.0337650159246,0.0494881232205,0.0107822011572,0.36061507566,0.277606728407,0.794420740969
 06/12  12:00:00,0.730594427159,1.83252913277,0.0,1.09952418386,0.0,0.0302735124761,0.0302735124761,0.0302735124761,0.0494881232205,0.0107822011572,0.350008238641,0.272930351665,0.714206130265
 06/12  13:00:00,0.706980463378,1.71124549541,0.0,1.02444680971,0.0,0.0282063857529,0.0282063857529,0.0282063857529,0.0494881232205,0.0107822011572,0.319023623067,0.28236813018,0.667349814456
 06/12  14:00:00,0.695459258622,1.57018546878,0.0,0.929052949291,0.0,0.0255798794279,0.0255798794279,0.0255798794279,0.0494881232205,0.0107822011572,0.294229243714,0.298267811103,0.620588514565
 06/12  15:00:00,0.722774322626,1.57460612477,0.0,0.92616646026,0.0,0.0255004049034,0.0255004049034,0.0255004049034,0.0527873319925,0.0115010128678,0.301025880583,0.314847692279,0.626753675284
 06/12  16:00:00,0.823194626663,1.68172981583,0.0,0.972194148555,0.0,0.0267676983529,0.0267676983529,0.0267676983529,0.0527873319925,0.0115010128678,0.34261694473,0.37240963872,0.68388494277
 06/12  17:00:00,1.0064317486,2.20247497043,0.0,1.36538996404,0.0,0.0375936707146,0.0375936707146,0.0375936707146,0.0659841587211,0.0143762669954,0.418947458642,0.452418193523,0.805923475559
 06/12  18:00:00,1.07518131334,1.90449325619,0.0,0.952276944105,0.0,0.0262193122908,0.0262193122908,0.0262193122908,0.105574663985,0.0230020293783,0.382083699719,0.491189607965,0.918384294863
 06/12  19:00:00,1.11402659907,1.91834710987,0.0,0.946515371227,0.0,0.026060677264,0.026060677264,0.026060677264,0.204550927144,0.0445664353352,0.314732295471,0.507004263856,0.936910444076
 06/12  20:00:00,1.29792471984,1.94407963408,0.0,1.03768669161,0.0,0.0285709231917,0.0285709231917,0.0285709231917,0.366212123535,0.0797882729005,0.281807004861,0.524434395348,0.870271100295
 06/12  21:00:00,1.47456179601,1.96337314098,0.0,1.1390879096,0.0,0.0313628318037,0.0313628318037,0.0313628318037,0.531172478541,0.115728949495,0.266994745381,0.512190790788,0.78900670069
 06/12  22:00:00,1.26060403458,2.19195900225,0.0,1.5019001452,0.0,0.0413522444078,0.0413522444078,0.0413522444078,0.445393100625,0.0970398085937,0.216471390852,0.443235490102,0.659529809832
 06/12  23:00:00,0.978828756131,2.43129344589,0.0,1.88536386817,0.0,0.0519102602949,0.0519102602949,0.0519102602949,0.310125591129,0.0675684465008,0.146949064735,0.385163393471,0.519400403753
 06/12  24:00:00,0.688756587701,2.65387600802,0.0,2.26179888322,0.0,0.0622747527652,0.0622747527652,0.0622747527652,0.158361954181,0.034503034961,0.0979160521221,0.318588793672,0.370133457056
 06/13  01:00:00,0.580924249406,2.88118008016,0.0,2.55911739064,0.0,0.0704609079,0.0704609079,0.0704609079,0.0956770209504,0.02084558514,0.0834923761498,0.293336359266,0.30185835173
 06/13  02:00:00,0.532199004163,3.10425355981,0.0,2.80114328561,0.0,0.0771246757902,0.0771246757902,0.0771246757902,0.0626849499491,0.0136574534635,0.0716845669617,0.289935357999,0.283140189603
 06/13  03:00:00,0.524657501764,3.25549238704,0.0,2.94748127545,0.0,0.0811538413387,0.0811538413387,0.0811538413387,0.0626849499491,0.0136574534635,0.0641951005342,0.285854156479,0.288322130815
 06/13  04:00:00,0.526031285238,3.41103620875,0.0,3.05030502151,0.0,0.083984916821,0.083984916821,0.083984916821,0.0626849499491,0.0136574534635,0.0735359875481,0.275055977456,0.341785960351
 06/13  05:00:00,0.573100102889,3.6244406953,0.0,3.02630718461,0.0,0.0833241775435,0.0833241775435,0.0833241775435,0.0659841587211,0.0143762669954,0.0853631352956,0.306940364333,0.576992160134
 06/13  06:00:00,0.700555045549,4.11743421858,0.0,3.07672412845,0.0,0.084712321616,0.084712321616,0.084712321616,0.089078620125,0.0194079617187,0.135604734988,0.354639407101,1.01628333856
 06/13  07:00:00,0.862751999704,3.78236576408,0.0,2.6195493954,0.0,0.0721247994971,0.0721247994971,0.0721247994971,0.141865910321,0.0309089673015,0.208909382217,0.376830940367,1.13686111502
 06/13  08:00:00,0.804243841807,3.68714842817,0.0,2.5599961594,0.0,0.0704851032905,0.0704851032905,0.0704851032905,0.105574663985,0.0230020293783,0.269481251481,0.318588793672,1.10520860104
 06/13  09:00:00,0.755523274291,3.37067031259,0.0,2.34365878454,0.0,0.0645286247403,0.0645286247403,0.0645286247403,0.0593857495364,0.0129386399317,0.330413434083,0.271144826,1.00833569233
 06/13  10:00:00,0.771362776806,3.31228603531,0.0,2.39930164629,0.0,0.0660606554988,0.0660606554988,0.0660606554988,0.0527873319925,0.0115010128678,0.346380073072,0.277521703375,0.893869328561
 06/13  11:00:00,0.763612630655,2.55440878919,0.0,1.74365327622,0.0,0.0480085022104,0.0480085022104,0.0480085022104,0.0494881232205,0.0107822011572,0.36061507566,0.277606728407,0.791634596194
 06/13  12:00:00,0.732558014998,1.90179831037,0.0,1.17084105921,0.0,0.0322371003145,0.0322371003145,0.0322371003145,0.0494881232205,0.0107822011572,0.350008238641,0.272930351665,0.71215843252
 06/13  13:00:00,0.697838662598,1.37719516718,0.0,0.692419561488,0.0,0.0190645849732,0.0190645849732,0.0190645849732,0.0494881232205,0.0107822011572,0.319023623067,0.28236813018,0.665326734443
 06/13  14:00:00,0.683934912302,1.1498285503,0.0,0.510492417464,0.0,0.0140555331077,0.0140555331077,0.0140555331077,0.0494881232205,0.0107822011572,0.294229243714,0.298267811103,0.618792127913
 06/13  15:00:00,0.705663846444,0.95167612889,0.0,0.304719498198,0.0,0.00838992872169,0.00838992872169,0.00838992872169,0.0527873319925,0.0115010128678,0.301025880583,0.314847692279,0.625270641461
 06/13  16:00:00,0.799190104948,0.808259427136,0.0,0.100357681984,0.0,0.00276317663785,0.00276317663785,0.00276317663785,0.0527873319925,0.0115010128678,0.34261694473,0.37240963872,0.682251020651
 06/13  17:00:00,0.97378545761,1.01514607599,0.0,0.179687231972,0.0,0.0049473797291,0.0049473797291,0.0049473797291,0.0659841587211,0.0143762669954,0.418947458642,0.452418193523,0.80429731318
 06/13  18:00:00,1.04896200105,0.950572131684,0.0,0.0,0.0,0.0,0.0,0.0,0.105574663985,0.0230020293783,0.382083699719,0.491189607965,0.916740114458
 06/13  19:00:00,1.08796592181,0.970161082155,0.0,0.0,0.0,0.0,0.0,0.0,0.204550927144,0.0445664353352,0.314732295471,0.507004263856,0.935239787587
 06/13  20:00:00,1.26935379664,0.904923889982,0.0,0.0,0.0,0.0,0.0,0.0,0.366212123535,0.0797882729005,0.281807004861,0.524434395348,0.868802047807
 06/13  21:00:00,1.44360123367,0.837977101871,0.0,0.0146102967393,0.0,0.000402269460834,0.000402269460834,0.000402269460834,0.531172478541,0.115728949495,0.266994745381,0.512190790788,0.788088274447
 06/13  22:00:00,1.23262734326,1.17570342273,0.0,0.485795763009,0.0,0.0133755530875,0.0133755530875,0.0133755530875,0.445393100625,0.0970398085937,0.216471390852,0.443235490102,0.659378612498
 06/13  23:00:00,0.956040322697,1.6038898698,0.0,1.05769533474,0.0,0.0291218268611,0.0291218268611,0.0291218268611,0.310125591129,0.0675684465008,0.146949064735,0.385163393471,0.519665361087
 06/13  24:00:00,0.669243127453,1.9458627875,0.0,1.5530763169,0.0,0.0427612925173,0.0427612925173,0.0427612925173,0.158361954181,0.034503034961,0.0979160521221,0.318588793672,0.37084280286
 06/14  01:00:00,0.567477851934,2.39356911436,0.0,2.0707485825,0.0,0.0570145104283,0.0570145104283,0.0570145104283,0.0956770209504,0.02084558514,0.0834923761498,0.293336359266,0.30261619407
 06/14  02:00:00,0.523690961187,2.79604542792,0.0,2.49213391588,0.0,0.068616632814,0.068616632814,0.068616632814,0.0626849499491,0.0136574534635,0.0716845669617,0.289935357999,0.28394142744
 06/14  03:00:00,0.523715334943,3.22176902015,0.0,2.91326208115,0.0,0.0802116745171,0.0802116745171,0.0802116745171,0.0626849499491,0.0136574534635,0.0641951005342,0.285854156479,0.288817958226
 06/14  04:00:00,0.527220497255,3.45450141433,0.0,3.09349681743,0.0,0.0851741288381,0.0851741288381,0.0851741288381,0.0626849499491,0.0136574534635,0.0735359875481,0.275055977456,0.342059370015
 06/14  05:00:00,0.573285784167,3.62995973095,0.0,3.0330510686,0.0,0.0835098588218,0.0835098588218,0.0835098588218,0.0659841587211,0.0143762669954,0.0853631352956,0.306940364333,0.57576731179
 06/14  06:00:00,0.694187322992,3.88329509218,0.0,2.84545050427,0.0,0.0783445990596,0.0783445990596,0.0783445990596,0.089078620125,0.0194079617187,0.135604734988,0.354639407101,1.01341783633
 06/14  07:00:00,0.851345719627,3.36470512203,0.0,2.20527699139,0.0,0.060718519421,0.060718519421,0.060718519421,0.141865910321,0.0309089673015,0.208909382217,0.376830940367,1.13347287699
 06/14  08:00:00,0.78072131304,2.8295902853,0.0,1.70566552084,0.0,0.0469625745236,0.0469625745236,0.0469625745236,0.105574663985,0.0230020293783,0.269481251481,0.318588793672,1.10198109672
 06/14  09:00:00,0.723791283469,2.21572094018,0.0,1.19116313874,0.0,0.0327966339176,0.0327966339176,0.0327966339176,0.0593857495364,0.0129386399317,0.330413434083,0.271144826,1.00588196572
 06/14  10:00:00,0.726349159335,1.67560770893,0.0,0.764421615376,0.0,0.0210470380276,0.0210470380276,0.0210470380276,0.0527873319925,0.0115010128678,0.346380073072,0.277521703375,0.892071033107
 06/14  11:00:00,0.722822489456,1.07183257432,0.0,0.262168537799,0.0,0.00721836101139,0.00721836101139,0.00721836101139,0.0494881232205,0.0107822011572,0.36061507566,0.277606728407,0.790543119741
 06/14  12:00:00,0.700320914683,0.730250598283,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.350008238641,0.272930351665,0.711451779641
 06/14  13:00:00,0.678774077625,0.68403877536,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.319023623067,0.28236813018,0.664589904111
 06/14  14:00:00,0.669879379194,0.638250275039,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.294229243714,0.298267811103,0.617706270118
 06/14  15:00:00,0.697273917722,0.645388928877,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.301025880583,0.314847692279,0.623702939646
 06/14  16:00:00,0.79642692831,0.705555112024,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.34261694473,0.37240963872,0.679904387522
 06/14  17:00:00,0.968838077881,0.832159393571,0.0,0.0,0.0,0.0,0.0,0.0,0.0659841587211,0.0143762669954,0.418947458642,0.452418193523,0.800997862732
 06/14  18:00:00,1.04896200105,0.946705289959,0.0,0.0,0.0,0.0,0.0,0.0,0.105574663985,0.0230020293783,0.382083699719,0.491189607965,0.912873272734
 06/14  19:00:00,1.08796592181,0.966089878216,0.0,0.0,0.0,0.0,0.0,0.0,0.204550927144,0.0445664353352,0.314732295471,0.507004263856,0.931168583649
 06/14  20:00:00,1.26935379664,0.901201450189,0.0,0.0,0.0,0.0,0.0,0.0,0.366212123535,0.0797882729005,0.281807004861,0.524434395348,0.865079608014
 06/14  21:00:00,1.4431989642,0.819548001307,0.0,0.0,0.0,0.0,0.0,0.0,0.531172478541,0.115728949495,0.266994745381,0.512190790788,0.784269470622
 06/14  22:00:00,1.21925179017,0.686574901757,0.0,0.0,0.0,0.0,0.0,0.0,0.445393100625,0.0970398085937,0.216471390852,0.443235490102,0.656045854536
 06/14  23:00:00,0.926918495836,0.54400391069,0.0,0.0,0.0,0.0,0.0,0.0,0.310125591129,0.0675684465008,0.146949064735,0.385163393471,0.517474736719
 06/14  24:00:00,0.626481834936,0.392120344759,0.0,0.0,0.0,0.0,0.0,0.0,0.158361954181,0.034503034961,0.0979160521221,0.318588793672,0.370176677017
 06/15  01:00:00,0.512098682543,0.382628842191,0.0,0.0593950576625,0.0,0.0016353410371,0.0016353410371,0.0016353410371,0.0956770209504,0.02084558514,0.0834923761498,0.293336359266,0.303029446736
 06/15  02:00:00,0.470878277441,0.878861682008,0.0,0.573994319767,0.0,0.0158039490678,0.0158039490678,0.0158039490678,0.0626849499491,0.0136574534635,0.0716845669617,0.289935357999,0.28489727764
 06/15  03:00:00,0.472798917371,1.37356319326,0.0,1.06399425932,0.0,0.0292952569453,0.0292952569453,0.0292952569453,0.0626849499491,0.0136574534635,0.0641951005342,0.285854156479,0.289879953175
 06/15  04:00:00,0.484567971109,1.90585998277,0.0,1.54437085995,0.0,0.0425216026918,0.0425216026918,0.0425216026918,0.0626849499491,0.0136574534635,0.0735359875481,0.275055977456,0.34254389593
 06/15  05:00:00,0.539876029258,2.41711976501,0.0,1.81961957371,0.0,0.050100103913,0.050100103913,0.050100103913,0.0659841587211,0.0143762669954,0.0853631352956,0.306940364333,0.576358840734
 06/15  06:00:00,0.668418338738,2.9460443946,0.0,1.90952932886,0.0,0.0525756148058,0.0525756148058,0.0525756148058,0.089078620125,0.0194079617187,0.135604734988,0.354639407101,1.01208831417
 06/15  07:00:00,0.832809892175,2.6895098782,0.0,1.53206173206,0.0,0.0421826919682,0.0421826919682,0.0421826919682,0.141865910321,0.0309089673015,0.208909382217,0.376830940367,1.1314928925
 06/15  08:00:00,0.764002993443,2.21985505003,0.0,1.09846155911,0.0,0.0302442549262,0.0302442549262,0.0302442549262,0.105574663985,0.0230020293783,0.269481251481,0.318588793672,1.09944982317
 06/15  09:00:00,0.709022556843,1.67665297895,0.0,0.654767763313,0.0,0.0180279072916,0.0180279072916,0.0180279072916,0.0593857495364,0.0129386399317,0.330413434083,0.271144826,1.00320937993
 06/15  10:00:00,0.705302121308,0.908814491008,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.346380073072,0.277521703375,0.889699430557
 06/15  11:00:00,0.715604128444,0.807809497274,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.36061507566,0.277606728407,0.788688580494
 06/15  12:00:00,0.700320914683,0.728248699591,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.350008238641,0.272930351665,0.70944988095
 06/15  13:00:00,0.678774077625,0.681976146413,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.319023623067,0.28236813018,0.662527275164
 06/15  14:00:00,0.669879379194,0.636098870393,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.294229243714,0.298267811103,0.615554865472
 06/15  15:00:00,0.697273917722,0.6430972534,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.301025880583,0.314847692279,0.621411264169
 06/15  16:00:00,0.79642692831,0.703320869951,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.34261694473,0.37240963872,0.677670145449
 06/15  17:00:00,0.968838077881,0.829387963268,0.0,0.0,0.0,0.0,0.0,0.0,0.0659841587211,0.0143762669954,0.418947458642,0.452418193523,0.798226432429
 06/15  18:00:00,1.08616088822,0.943485148328,0.0,0.0,0.0278777571819,0.0093211299928,0.0371988871747,0.0093211299928,0.105574663985,0.0230020293783,0.382083699719,0.491189607965,0.909653131103
 06/15  19:00:00,1.18785875851,0.962679751735,0.0,0.0,0.0744834732612,0.0254093634472,0.0998928367083,0.0254093634472,0.204550927144,0.0445664353352,0.314732295471,0.507004263856,0.927758457168
 06/15  20:00:00,1.36558864923,0.897748393416,0.0,0.0,0.0711915827171,0.0250432698673,0.0962348525844,0.0250432698673,0.366212123535,0.0797882729005,0.281807004861,0.524434395348,0.861626551241
 06/15  21:00:00,1.52159005571,0.816354262303,0.0,0.0,0.0577106446548,0.0206804468466,0.0783910915014,0.0206804468466,0.531172478541,0.115728949495,0.266994745381,0.512190790788,0.781075731619
 06/15  22:00:00,1.23124881027,0.683238290744,0.0,0.0,0.00883162174506,0.00316539835448,0.0119970200995,0.00316539835448,0.445393100625,0.0970398085937,0.216471390852,0.443235490102,0.652709243523
 06/15  23:00:00,0.926918495836,0.54063557256,0.0,0.0,0.0,0.0,0.0,0.0,0.310125591129,0.0675684465008,0.146949064735,0.385163393471,0.514106398589
 06/15  24:00:00,0.626481834936,0.388898544308,0.0,0.0,0.0,0.0,0.0,0.0,0.158361954181,0.034503034961,0.0979160521221,0.318588793672,0.366954876566
 06/16  01:00:00,0.510463341506,0.320025401175,0.0,0.0,0.0,0.0,0.0,0.0,0.0956770209504,0.02084558514,0.0834923761498,0.293336359266,0.299821063382
 06/16  02:00:00,0.455074328373,0.301782887779,0.0,0.0,0.0,0.0,0.0,0.0,0.0626849499491,0.0136574534635,0.0716845669617,0.289935357999,0.281812803179
 06/16  03:00:00,0.443503660426,0.306735151964,0.0,0.0,0.0,0.0,0.0,0.0,0.0626849499491,0.0136574534635,0.0641951005342,0.285854156479,0.287046171193
 06/16  04:00:00,0.442046368417,0.359336572316,0.0,0.0,0.0,0.0,0.0,0.0,0.0626849499491,0.0136574534635,0.0735359875481,0.275055977456,0.340391345429
 06/16  05:00:00,0.489775925345,0.594784659441,0.0,0.0,0.0,0.0,0.0,0.0,0.0659841587211,0.0143762669954,0.0853631352956,0.306940364333,0.573643308882
 06/16  06:00:00,0.615842723933,1.03341446779,0.0,0.0,0.0,0.0,0.0,0.0,0.089078620125,0.0194079617187,0.135604734988,0.354639407101,1.00898771621
 06/16  07:00:00,0.790627200206,1.15445735794,0.0,0.0,0.0,0.0,0.0,0.0,0.141865910321,0.0309089673015,0.208909382217,0.376830940367,1.12850210429
 06/16  08:00:00,0.733758738517,1.11849766749,0.0,0.0,0.0,0.0,0.0,0.0,0.105574663985,0.0230020293783,0.269481251481,0.318588793672,1.09655399975
 06/16  09:00:00,0.690994649551,1.01910578759,0.0,0.0,0.0,0.0,0.0,0.0,0.0593857495364,0.0129386399317,0.330413434083,0.271144826,1.00042995187
 06/16  10:00:00,0.705302121308,0.906261820667,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.346380073072,0.277521703375,0.887146760216
 06/16  11:00:00,0.715604128444,0.80450822618,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.36061507566,0.277606728407,0.7853873094
 06/16  12:00:00,0.700320914683,0.724898061216,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.350008238641,0.272930351665,0.706099242575
 06/16  13:00:00,0.678774077625,0.678613703449,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.319023623067,0.28236813018,0.6591648322
 06/16  14:00:00,0.669879379194,0.633172339151,0.0,0.0,0.0,0.0,0.0,0.0,0.0494881232205,0.0107822011572,0.294229243714,0.298267811103,0.61262833423
 06/16  15:00:00,0.697273917722,0.640243424042,0.0,0.0,0.0,0.0,0.0,0.0,0.0527873319925,0.0115010128678,0.301025880583,0.314847692279,0.618557434811
 06/16  16:00:00,0.837341898442,0.700302465031,0.0,0.0,0.0309463429523,0.00996862717919,0.0409149701315,0.00996862717919,0.0527873319925,0.0115010128678,0.34261694473,0.37240963872,0.674651740529
 06/16  17:00:00,1.14715236931,0.826118553746,0.0,0.0,0.134138711765,0.0441755796646,0.17831429143,0.0441755796646,0.0659841587211,0.0143762669954,0.418947458642,0.452418193523,0.794957022908
 06/16  18:00:00,1.24821102202,0.940066739228,0.0,0.0,0.149425551029,0.0498234699422,0.199249020972,0.0498234699422,0.105574663985,0.0230020293783,0.382083699719,0.491189607965,0.906234722002
 06/16  19:00:00,1.25360988939,0.959410890359,0.0,0.0,0.123246786237,0.0423971813417,0.165643967579,0.0423971813417,0.204550927144,0.0445664353352,0.314732295471,0.507004263856,0.924489595792
 06/16  20:00:00,1.39228951529,0.894651477554,0.0,0.0,0.0909556478451,0.0319800708003,0.122935718645,0.0319800708003,0.366212123535,0.0797882729005,0.281807004861,0.524434395348,0.858529635379
 06/16  21:00:00,1.56327375957,0.813327814853,0.0,0.0,0.0890838301488,0.0309909652148,0.120074795364,0.0309909652148,0.531172478541,0.115728949495,0.266994745381,0.512190790788,0.778049284168
 06/16  22:00:00,1.21925179017,0.681091509022,0.0,0.0,0.0,0.0,0.0,0.0,0.445393100625,0.0970398085937,0.216471390852,0.443235490102,0.650562461801
 06/16  23:00:00,0.926918495836,0.538961663299,0.0,0.0,0.0,0.0,0.0,0.0,0.310125591129,0.0675684465008,0.146949064735,0.385163393471,0.512432489328
 06/16  24:00:00,0.626481834936,0.38776097089,0.0,0.0,0.0,0.0,0.0,0.0,0.158361954181,0.034503034961,0.0979160521221,0.318588793672,0.365817303149
 06/17  01:00:00,0.514410365581,0.32622565511,0.0,0.0,0.0,0.0,0.0,0.0,0.0956770209504,0.02084558514,0.0874394002251,0.293336359266,0.306021317317
 06/17  02:00:00,0.4576855668,0.306347829237,0.0,0.0,0.0,0.0,0.0,0.0,0.0626849499491,0.0136574534635,0.0742958053889,0.289935357999,0.286377744636
 06/17  03:00:00,0.444869064598,0.311864584644,0.0,0.0,0.0,0.0,0.0,0.0,0.0626849499491,0.0136574534635,0.0655605047062,0.285854156479,0.292175603873
 06/17  04:00:00,0.444717524033,0.370259650433,0.0,0.0,0.0,0.0,0.0,0.0,0.0626849499491,0.0136574534635,0.0762071431636,0.275055977456,0.351314423546
